idhotel,fechaocupacion,idcliente,idtipohab,idregimen,idsegmento,id_canal,idpais_cliente,NHab,S1H,S2H,S3H,S4H,S5H,S6H,S7H,S8H,S9H,S10H,S11H,S12H,S13H,S14H,S15H,S16H,S17H,S18H,S19H,S20H,S21H,S22H,S23H,S24H,S25H,S26H,S27H,S28H,S29H,S30H,S31H,S32H,S33H,S34H,S35H,S36H,S37H,S38H,S39H,S40H,S41H,S42H,S43H,S44H,S45H,S46H,S47H,S48H,S49H,S50H,S51H,S52H,PreuHab,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,diaAño
TAURUS_AQUAPARK,2019-07-18,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,58,58,69,70,68,59,54,53,53,48,50,51,50,50,50,49,47,47,47,47,47,46,46,46,46,44,43,38,36,31,29,29,28,28,28,28,28,28,27,27,26,23,20,19,19,19,18,18,15,15,11,7,2,133.265203,133.265203,132.792094,132.947012,132.938769,132.977195,132.91212,132.709776,132.709776,132.287499,133.155999,133.129767,133.148726,133.148726,133.148726,132.93469299999998,133.469631,133.469631,133.469631,133.469631,133.469631,133.248615,133.248615,133.248615,133.248615,133.834296,134.147568,132.664592,133.029797,132.122579,132.143572,132.143572,132.564284,132.564284,132.564284,132.564284,132.564284,132.564284,131.224578,131.224578,131.20174699999998,131.121343,131.589544,130.955501,130.955501,130.955501,130.907575,130.907575,132.876968,132.876968,133.26198200000002,128.170129,116.727271,200
PORT_SALOU,2019-07-18,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,52,52,47,45,43,39,35,26,26,24,24,24,24,23,23,22,22,21,21,16,16,14,14,15,15,15,15,13,11,10,10,10,10,10,10,9,9,9,9,9,9,9,8,10,10,10,10,10,11,11,11,10,10,95.898321,95.898321,95.853887,96.743434,95.778012,96.07226,96.433765,95.926573,95.926573,95.98106,95.98106,95.98106,95.98106,95.806323,95.806323,96.045454,96.045454,91.90909,91.90909,92.335226,92.335226,92.590908,92.590908,94.066666,94.066666,94.066666,94.066666,94.608391,93.14876,93.40909,93.40909,93.40909,93.40909,93.40909,93.40909,92.676767,92.676767,92.676767,92.676767,92.676767,92.676767,92.676767,92.943181,92.463636,92.463636,92.463636,92.463636,92.463636,92.289255,92.289255,92.289255,90.199999,90.199999,200
PORT_SALOU,2019-07-18,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,80,80,87,89,85,87,86,71,71,64,60,59,59,58,63,63,63,66,65,65,64,64,65,62,62,62,65,62,61,48,48,48,47,47,47,48,48,48,48,48,27,27,26,22,22,22,22,22,22,26,24,23,19,141.416313,141.416313,142.34086100000005,142.312833,142.10231399999995,142.90437,142.86160900000004,143.081674,143.081674,144.5068,144.63058700000005,144.881645,143.81908700000002,142.955466,141.53204399999996,141.53204399999996,141.53204399999996,141.920532,141.924904,141.924904,141.127424,141.127424,141.135254,141.618338,141.618338,141.618338,141.64763100000005,142.02940800000005,141.54315400000004,141.116129,141.116129,141.116129,141.356511,141.356511,141.356511,140.991186,140.991186,140.991186,140.991186,140.991186,140.106325,140.106325,140.502023,142.725162,142.725162,142.725162,142.725162,142.725162,142.725162,141.872444,142.87696599999995,144.298494,139.558322,200
AV_SUITES,2019-07-18,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,55,55,60,72,72,72,69,66,63,61,64,69,69,72,73,74,69,74,72,69,69,67,66,66,66,62,58,57,57,45,46,43,43,43,42,41,41,41,39,37,37,40,30,30,28,28,28,26,24,22,22,22,13,146.664738,146.664738,148.863434,145.71249,146.628651,145.734712,144.608553,144.842826,146.487579,145.594027,143.53846,141.97241,141.80903700000005,141.166741,140.641595,140.480591,141.363714,140.435311,139.866595,140.024167,140.024167,140.095852,139.7805,139.7805,139.7805,138.564579,138.203829,138.172318,138.172318,140.706872,140.44644499999998,139.714079,139.714079,140.310908,138.747748,137.108336,137.108336,137.108336,134.371235,132.55592099999998,132.55592099999998,132.71354499999998,132.96793300000002,132.96793300000002,133.270837,133.270837,133.270837,127.679084,123.837189,121.344703,121.344703,121.344703,108.80712,200
AV_SUITES,2019-07-18,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,85,87,83,77,79,78,82,78,68,68,67,66,67,71,71,71,69,68,63,61,61,58,58,58,55,55,52,44,40,32,32,32,32,31,32,32,32,32,33,33,33,34,34,32,32,26,24,23,23,23,15,15,15,217.05131,215.883646,219.752518,217.806788,215.238491,214.962994,213.462915,213.551339,209.415708,205.958454,205.007224,205.465322,205.070996,205.245196,205.245196,203.562098,202.173252,202.633688,199.100287,197.614007,197.614007,199.187302,199.187302,199.187302,197.908262,197.908262,197.029718,196.85537,196.456816,202.577627,202.577627,198.697441,198.697441,198.96774,197.545948,197.545948,197.545948,197.545948,196.210326,196.210326,196.210326,195.369915,195.369915,193.665762,193.665762,194.564156,192.224805,190.902564,190.902564,190.902564,189.772725,189.772725,189.772725,200
BAHIA_TOSSA,2019-07-19,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,56,49,48,44,41,33,31,31,29,29,26,23,21,20,18,18,17,17,16,15,13,13,13,16,13,10,9,4,4,4,4,4,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.206941,161.850976,163.12751200000002,167.048094,169.206271,152.794679,153.648882,153.08697,147.398765,147.398765,147.38114,148.314253,156.28163700000005,153.598846,141.235836,141.235836,138.53259599999998,138.53259599999998,130.612474,129.783003,139.304874,139.304874,139.304874,148.868732,148.384949,148.169524,150.787848,188.764755,188.764755,188.764755,188.764755,188.764755,188.764755,188.764755,188.764755,221.387878,221.387878,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,242.418182,201
TAURUS_AQUAPARK,2019-07-19,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,58,58,69,70,68,59,54,53,53,48,50,51,50,50,50,49,47,47,47,47,47,46,46,46,46,44,43,38,36,31,29,29,28,28,28,28,28,28,27,27,26,23,20,19,19,19,18,18,15,15,11,7,2,132.357726,132.357726,133.48515,133.2977,132.993622,133.21756399999998,132.926262,132.724184,132.724184,132.295075,132.748726,132.73048,132.741453,132.741453,132.741453,132.51910800000002,132.541198,132.541198,132.541198,132.541198,132.541198,132.299999,132.299999,132.299999,132.299999,132.84256100000002,133.132768,132.061721,132.39343300000002,131.383577,131.353604,131.353604,131.746103,131.746103,131.746103,131.746103,131.746103,131.746103,130.376093,130.376093,130.320628,130.125295,130.44409,129.74976,129.74976,129.74976,129.634847,129.634847,131.349696,131.349696,133.26198200000002,128.170129,116.727271,201
PORT_SALOU,2019-07-19,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,64,64,65,60,54,51,50,42,42,35,35,34,33,32,32,32,32,32,32,32,31,30,30,27,27,27,25,22,19,17,17,17,16,16,16,17,17,17,17,17,16,16,15,15,15,15,15,15,15,19,17,16,14,144.401505,144.401505,144.358964,145.519226,144.76345,144.033671,142.799799,141.437423,141.437423,143.984647,143.984647,144.401308,142.929722,141.336617,141.336617,141.336617,141.336617,141.336617,141.336617,141.336617,139.671229,139.605725,139.605725,140.545082,140.545082,140.545082,139.999597,140.850782,139.269327,140.73400800000002,140.73400800000002,140.73400800000002,141.416247,141.416247,141.416247,140.381226,140.381226,140.381226,140.381226,140.381226,141.041416,141.041416,141.789632,141.789632,141.789632,141.789632,141.789632,141.789632,141.789632,140.81970800000005,142.46678799999995,144.484598,147.436557,201
AV_SUITES,2019-07-19,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,95,99,104,100,101,98,102,97,85,87,82,84,86,88,88,88,85,84,79,77,74,71,71,72,67,67,62,54,48,35,35,32,32,32,33,33,33,33,34,32,32,32,32,32,32,26,24,23,23,23,15,15,15,208.957176,207.814599,211.979871,210.480793,208.510236,208.263796,208.294895,207.691352,204.67965,202.946471,203.618817,204.159278,204.588978,203.518618,203.518618,203.023266,202.165264,202.537902,199.714064,198.979365,198.574137,199.899933,199.899933,199.451828,199.02286,199.02286,199.166199,198.533414,194.307808,196.425188,196.425188,192.371796,192.371796,192.371796,191.622237,191.622237,191.622237,191.622237,190.500124,190.528541,190.528541,190.528541,190.528541,190.528541,190.528541,189.830583,187.096768,185.551568,185.551568,185.551568,190.789992,190.789992,190.789992,201
BAHIA_TOSSA,2019-07-20,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,54,46,43,42,39,31,29,29,27,27,22,19,18,17,16,15,14,14,13,12,10,10,10,13,10,7,7,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.247055,194.950693,193.656236,192.380735,195.746971,190.162217,192.545191,182.476225,181.061683,182.888956,180.524462,181.888134,189.519801,190.882735,191.25211,191.123251,190.389847,190.389847,181.282772,182.4427,180.958195,180.958195,180.958195,167.06241200000005,171.302045,180.815909,180.815909,202.392424,202.392424,202.392424,202.392424,202.392424,202.392424,202.392424,202.392424,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,202
TAURUS_AQUAPARK,2019-07-20,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,57,57,62,62,62,57,53,51,49,44,46,46,45,45,45,45,44,44,44,44,44,43,43,43,42,40,39,34,32,27,25,25,25,25,23,23,23,23,22,22,22,21,18,17,17,16,15,15,14,14,11,7,2,147.903349,147.903349,147.776246,147.776246,147.776246,147.699202,148.19108,148.24313700000005,148.824489,148.133057,148.530434,148.530434,148.590706,148.590706,148.590706,148.590706,148.922313,148.922313,148.922313,148.922313,148.922313,148.728118,148.728118,148.728118,148.80606,149.546363,149.944988,148.696256,149.25681699999996,148.81616100000005,149.08508999999995,149.08508999999995,149.08508999999995,149.08508999999995,149.898813,149.898813,149.898813,149.898813,148.205784,148.205784,148.205784,148.336796,149.45353500000004,148.993582,148.993582,149.214772,149.465454,149.465454,150.570129,150.570129,153.00661100000005,142.488311,130.36363500000002,202
PORT_SALOU,2019-07-20,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,60,59,59,53,47,43,41,35,35,36,38,38,37,40,41,41,41,42,42,42,41,28,28,28,28,28,26,23,23,23,23,23,17,17,17,18,18,18,18,18,17,17,17,17,17,17,17,17,17,19,19,18,16,157.09221200000005,157.19701,157.23707199999996,159.97643200000005,159.294893,158.731627,157.313214,159.065609,159.065609,159.16732199999996,157.823587,157.823587,156.449286,154.311499,153.807227,153.807227,153.807227,153.794501,153.794501,153.794501,152.456008,152.778115,152.778115,152.778115,152.778115,152.778115,153.509195,154.567707,154.567707,154.567707,154.567707,154.567707,159.655774,159.655774,159.655774,157.66494699999996,157.66494699999996,157.66494699999996,157.66494699999996,157.66494699999996,158.6185,158.6185,158.6185,158.6185,158.6185,158.6185,158.6185,158.6185,158.6185,159.29980600000005,159.29980600000005,161.382119,160.876475,202
AV_SUITES,2019-07-20,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,97,101,114,114,115,108,109,100,94,97,91,93,95,97,97,97,94,93,88,86,83,81,81,81,76,72,63,56,51,39,37,34,34,34,35,35,35,35,36,34,34,34,34,34,34,28,26,25,25,25,17,15,11,214.949294,214.637508,218.215607,218.325575,217.23057000000003,218.393663,219.239926,218.010247,216.172313,214.6951,215.856115,216.985798,216.212413,217.11637400000004,217.11637400000004,216.181979,215.550456,215.956668,213.634475,212.697327,212.623765,212.64814500000003,212.64814500000003,213.102803,213.09999700000003,212.71982000000003,209.440689,210.356165,210.715818,213.232108,213.743425,211.75207000000003,211.75207000000003,211.75207000000003,211.014998,211.014998,211.014998,211.014998,211.474682,210.31009100000003,210.31009100000003,210.31009100000003,210.31009100000003,210.31009100000003,210.31009100000003,213.915501,212.58033,211.832634,211.832634,211.832634,219.702673,218.15999900000003,217.019834,202
BAHIA_TOSSA,2019-07-21,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,50,50,43,37,36,34,29,27,27,27,27,23,21,20,19,17,16,15,15,14,13,9,9,9,11,11,8,8,4,4,4,4,4,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.44729,183.44729,193.030887,195.961449,193.717954,190.593206,186.46727,189.378987,184.01131,184.01131,182.333196,185.136597,181.888135,185.703227,181.658899,180.901657,180.133948,178.716818,178.716818,169.42646100000005,169.585139,164.30329,164.30329,164.30329,167.185537,167.185537,173.966476,173.966476,182.234091,182.234091,182.234091,182.234091,182.234091,182.234091,182.234091,182.234091,201.524242,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,210.872727,203
TAURUS_AQUAPARK,2019-07-21,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,57,57,57,62,62,62,57,53,51,49,44,46,46,45,45,45,45,44,44,44,44,44,43,43,43,42,40,39,34,32,27,25,25,25,25,23,23,23,23,22,22,22,21,18,17,17,16,15,15,14,14,11,7,145.616108,145.616108,145.616108,146.158797,146.158797,146.158797,146.97974399999995,144.67975900000005,144.59411699999995,145.02653,145.30847,146.59545400000005,146.59545400000005,146.612727,146.612727,146.612727,146.612727,146.899379,146.899379,146.899379,146.899379,146.899379,146.65813899999995,146.65813899999995,146.65813899999995,146.686796,147.32113600000002,147.662703,146.078341,146.47528300000005,146.681144,146.779272,146.779272,146.779272,146.779272,147.39248899999996,147.39248899999996,147.39248899999996,147.39248899999996,145.58553600000005,145.58553600000005,145.58553600000005,145.591774,146.251009,145.602673,145.602673,145.611931,145.622423,145.622423,146.452597,146.452597,146.724793,142.488311,203
PORT_SALOU,2019-07-21,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,55,55,52,52,50,48,45,43,38,38,39,41,41,40,43,44,44,44,46,46,46,46,33,33,33,33,33,31,28,24,24,24,24,18,18,18,19,19,19,19,19,18,18,18,18,18,18,18,18,18,20,20,19,153.28566899999996,153.28566899999996,153.377325,153.42278000000005,155.482236,155.623542,155.67521200000004,153.83811799999995,154.577583,154.577583,154.78655,153.945521,153.945521,152.577341,151.201332,150.97981399999995,150.97981399999995,150.97981399999995,151.079506,151.079506,151.079506,151.079506,151.256831,151.256831,151.256831,151.256831,151.256831,151.59589499999996,152.26039,154.152273,154.152273,154.152273,154.152273,158.819192,158.819192,158.819192,158.11579,158.11579,158.11579,158.11579,158.11579,159.041414,159.041414,159.041414,159.041414,159.041414,159.041414,159.041414,159.041414,159.041414,158.173772,158.173772,160.087224,203
AV_SUITES,2019-07-21,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,95,95,101,119,118,119,112,114,105,99,99,95,97,97,98,98,99,95,94,91,90,87,85,85,85,82,76,69,60,54,42,40,37,32,32,33,32,32,32,33,31,31,31,31,31,31,25,23,23,23,23,21,19,222.022916,222.022916,222.196532,220.536514,220.050132,219.382331,220.108662,218.562178,217.332962,215.317145,214.114207,214.018034,213.853651,213.12441,212.250321,212.250321,211.984707,213.649613,214.031282,211.968877,212.026107,211.932781,212.733339,212.733339,211.818017,212.211581,211.453165,209.442485,209.099767,206.552059,209.431652,209.714598,207.558042,203.918248,203.918248,202.389525,202.550846,202.550846,202.550846,203.308809,203.701166,203.701166,203.701166,203.701166,203.701166,203.701166,203.434901,201.014221,201.014221,201.014221,201.014221,198.485705,195.034439,203
BAHIA_TOSSA,2019-07-22,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,51,50,42,32,31,31,30,28,29,29,29,25,23,22,22,20,19,18,19,18,17,13,13,13,14,14,12,12,8,7,6,6,6,6,6,6,5,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,190.998118,192.111171,196.188191,201.423421,192.526667,192.526667,174.91423899999995,177.741555,172.46331999999995,172.46331999999995,171.465201,171.418178,172.773909,175.827892,175.827892,174.601136,172.143301,170.518434,175.277751,167.860858,167.890106,156.476573,156.476573,156.476573,158.235546,158.235546,157.81874399999995,153.158895,157.886363,161.272727,158.701515,158.701515,158.701515,158.701515,158.701515,158.701515,165.569091,161.254545,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,111.636364,204
TAURUS_AQUAPARK,2019-07-22,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,57,57,57,62,62,62,57,53,51,49,44,46,46,45,45,45,45,44,44,44,44,44,43,43,43,42,40,39,34,32,27,25,25,25,25,23,23,23,23,22,22,22,21,18,17,17,16,15,15,14,14,11,7,143.237479,143.237479,143.237479,145.03416399999998,145.03416399999998,145.03416399999998,144.534768,144.612864,144.524598,144.954174,145.06673500000005,146.364228,146.364228,146.376363,146.376363,146.376363,146.376363,146.657644,146.657644,146.657644,146.657644,146.657644,146.410781,146.410781,146.410781,146.433549,147.055226,147.389976,145.765507,146.142897,146.256902,146.32109,146.32109,146.32109,146.32109,146.894466,146.894466,146.894466,146.894466,145.064875,145.064875,145.064875,145.04632,145.614646,144.928876,144.928876,144.896022,144.858787,144.858787,145.634415,145.634415,147.766115,142.488311,204
PORT_SALOU,2019-07-22,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,55,55,52,52,50,48,45,43,38,38,39,41,41,40,43,44,44,44,46,46,46,46,33,33,33,33,33,31,28,24,24,24,24,18,18,18,19,19,19,19,19,18,18,18,18,18,18,18,18,18,20,20,19,156.067009,156.067009,156.319127,156.36458100000004,158.54171000000005,158.189281,158.412001,157.044695,157.263565,157.263565,158.581749,157.555588,157.555588,156.27766,154.757654,154.45531100000005,154.45531100000005,154.45531100000005,153.755673,153.755673,153.755673,153.755673,154.83848600000005,154.83848600000005,154.83848600000005,154.83848600000005,154.83848600000005,154.681438,155.676527,155.786251,155.786251,155.786251,155.786251,161.432173,161.432173,161.432173,161.00272900000004,161.00272900000004,161.00272900000004,161.00272900000004,161.00272900000004,162.088739,162.088739,162.088739,162.088739,162.088739,162.088739,162.088739,162.088739,162.088739,160.916364,160.916364,162.97416299999998,204
AV_SUITES,2019-07-22,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,95,95,101,119,118,119,112,114,105,99,99,95,97,97,98,98,99,95,94,91,90,87,85,85,85,82,76,69,60,54,42,40,37,32,32,33,32,32,32,33,31,31,31,31,31,31,25,23,23,23,23,21,19,216.210836,216.210836,216.640436,217.471713,217.688731,215.873088,217.543322,215.544237,215.222487,213.308423,212.56599900000003,213.342271,213.911128,213.387041,212.847749,212.847749,213.03386,213.896242,214.280535,213.312261,213.1127,212.000599,212.009169,212.009169,212.442431,212.85884,212.897935,211.033825,207.697497,205.523356,207.410983,208.483804,206.227455,204.471233,204.471233,202.925754,203.103831,203.103831,203.103831,203.845037,204.27199,204.27199,204.27199,204.27199,204.27199,204.27199,206.411814,206.716398,206.716398,206.716398,206.716398,204.730947,203.224157,204
BAHIA_TOSSA,2019-07-23,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,57,55,48,39,39,39,37,35,36,36,35,31,28,26,26,24,22,21,21,20,17,13,13,13,14,14,12,12,8,7,6,6,6,6,6,6,6,5,3,3,3,3,3,3,3,2,2,2,2,2,0,0,0,186.366371,186.556388,188.736581,196.904231,193.119149,193.119149,179.461088,182.091851,180.32137,180.32137,179.686396,178.859714,186.335918,190.402145,190.402145,190.594369,183.978154,183.148976,180.482309,174.06733300000005,174.64071299999995,166.22411499999995,166.22411499999995,166.22411499999995,159.108589,159.108589,158.837293,157.588808,160.523846,168.858422,167.551492,167.551492,167.551492,167.551492,167.551492,167.551492,167.551492,164.496336,133.578742,133.578742,133.578742,133.578742,133.578742,133.578742,133.578742,90.895386,90.895386,90.895386,90.895386,90.895386,90.895386,90.895386,90.895386,205
BAHIA_TOSSA,2019-07-23,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,49,50,47,44,43,41,40,36,28,30,30,30,30,27,27,27,27,27,26,25,25,25,25,25,22,22,19,16,14,12,12,12,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,5,5,5,5,3,1,187.432598,186.153037,186.669575,187.706963,184.640952,185.071331,185.314023,182.834268,182.637662,181.155757,181.155757,181.155757,181.155757,183.237037,183.237037,183.237037,183.237037,183.237037,183.990909,181.639273,181.639273,181.639273,181.639273,181.639273,184.036363,184.036363,185.429665,185.305682,181.072727,182.024242,182.024242,182.024242,178.943182,178.943182,178.943182,178.943182,178.943182,178.943182,178.943182,178.943182,171.506494,171.506494,171.506494,171.506494,171.506494,170.863637,170.863637,169.963637,169.963637,169.963637,169.963637,166.363637,175.363637,205
TAURUS_AQUAPARK,2019-07-23,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,63,63,66,68,67,67,65,60,55,53,51,53,53,49,49,48,48,47,47,47,47,46,46,44,44,43,42,42,32,32,30,28,28,28,28,25,25,25,24,23,23,23,23,23,23,23,22,21,20,19,19,16,12,145.803318,145.803318,148.93898000000004,149.3004,149.144775,149.144775,149.64013899999995,150.270757,146.680495,147.159004,146.35597099999995,146.544939,146.544939,146.554174,146.554174,146.815719,146.815719,147.088394,147.088394,147.088394,147.088394,146.866995,146.866995,147.14400700000004,147.14400700000004,147.183297,147.224458,147.224458,146.82017,146.82017,146.517272,146.17110300000004,146.17110300000004,146.17110300000004,146.17110300000004,147.173454,147.173454,147.173454,146.752651,146.295256,146.295256,146.295256,146.295256,146.295256,146.295256,146.295256,146.33347,146.375324,145.830454,146.453109,146.453109,146.64033999999995,142.943938,205
PORT_SALOU,2019-07-23,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,63,63,61,61,55,51,51,49,49,48,49,51,54,56,51,52,52,52,54,54,54,54,41,41,36,32,32,30,27,23,23,23,23,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,17,16,150.921187,150.921187,153.279819,153.02948999999995,153.869071,154.639551,154.639551,154.936527,156.799477,157.119163,158.171276,157.515718,157.232622,156.42566100000005,154.990442,154.73013600000004,154.73013600000004,154.73013600000004,154.67615800000004,154.67615800000004,154.67615800000004,154.67615800000004,155.984696,155.984696,157.507748,155.974091,155.974091,155.523879,156.649428,158.94419,158.94419,158.94419,158.94419,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.272727,160.338534,161.44935700000005,163.926306,205
AV_SUITES,2019-07-23,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,91,91,101,118,115,115,108,109,102,98,100,100,105,102,95,93,93,92,93,91,89,82,80,80,80,79,73,67,60,52,46,44,41,37,37,37,37,37,37,38,32,32,32,26,23,23,23,21,21,21,21,17,15,214.564856,215.822373,215.358883,213.855464,213.59952,212.833512,214.368597,214.245532,213.245003,212.077823,212.007175,214.04563,215.12596800000003,213.098122,211.836286,211.266783,211.266783,213.243398,213.437262,212.049269,211.617282,212.116013,212.971187,212.971187,212.545618,212.882214,213.545634,210.605352,213.981015,212.542913,208.629539,210.398496,208.563631,209.199011,209.199011,209.199011,209.199011,209.199011,209.199011,209.779898,211.373077,211.373077,211.373077,216.32045,219.650786,219.650786,219.650786,221.08506,221.08506,221.08506,221.08506,218.687962,217.009993,205
BAHIA_TOSSA,2019-07-24,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,61,59,53,43,43,43,42,40,41,41,40,36,34,32,31,29,27,26,26,23,20,16,16,16,17,17,15,14,10,9,8,8,8,8,8,8,7,6,4,4,4,4,4,4,4,3,3,3,3,2,0,0,0,188.147436,190.2851,192.481355,196.385898,190.564965,190.564965,181.967051,183.459495,181.828332,181.828332,181.310404,180.992873,179.424004,183.452069,183.63674,183.329243,177.400096,176.477372,174.323526,171.19774099999995,171.254675,167.061355,167.061355,167.061355,172.086489,172.086489,171.466505,169.113464,176.071356,180.72575,181.228968,181.228968,181.228968,181.228968,181.228968,181.228968,179.80193799999995,179.29771499999995,163.51021,163.51021,163.51021,163.51021,163.51021,163.51021,163.51021,145.031795,145.031795,145.031795,145.031795,131.497693,131.497693,131.497693,131.497693,206
BAHIA_TOSSA,2019-07-24,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,49,50,47,44,43,41,40,36,28,30,30,30,30,27,27,27,27,27,26,25,25,25,25,25,22,22,19,16,14,12,12,12,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,5,5,5,5,3,1,183.116697,182.961636,183.910831,184.760124,180.930084,181.738137,181.8975,181.879545,181.861363,182.352727,182.352727,182.352727,182.352727,183.129293,183.129293,183.129293,183.129293,183.129293,183.879021,181.522909,181.522909,181.522909,181.522909,181.522909,183.904132,183.904132,185.276555,185.123863,180.864935,184.274242,184.274242,184.274242,182.318182,182.318182,182.318182,182.318182,182.318182,182.318182,182.318182,182.318182,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,175.363637,206
TAURUS_AQUAPARK,2019-07-24,TUI_UK_LTD,DBL,TI,DESCONOCIDO,TTOO,GB,63,63,66,68,67,67,65,60,55,53,51,53,53,49,49,48,48,47,47,47,47,46,46,44,44,43,42,42,32,32,30,28,28,28,28,25,25,25,24,23,23,23,23,23,23,23,22,21,20,19,19,16,12,145.127171,145.127171,145.931308,147.052312,146.863133,146.863133,146.756783,145.630454,144.130743,144.513035,144.600891,148.74837,148.74837,149.208348,149.208348,149.52518899999995,149.52518899999995,149.855512,149.855512,149.855512,149.855512,149.694268,149.694268,150.099793,150.099793,150.207822,150.32099499999995,150.32099499999995,147.47642,147.47642,147.217272,147.34318100000004,147.34318100000004,147.34318100000004,147.34318100000004,148.48618100000004,148.48618100000004,148.48618100000004,148.120075,147.722134,147.722134,147.722134,147.722134,147.722134,147.722134,147.722134,147.825206,147.938095,147.471363,148.180382,148.180382,146.822158,143.186363,206
PORT_SALOU,2019-07-24,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,63,63,61,61,55,51,51,49,49,48,49,51,54,56,51,52,52,52,54,54,54,54,41,41,36,32,32,30,27,23,23,23,23,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,17,16,156.940319,156.940319,157.099316,156.366171,157.212728,157.475402,157.475402,158.088498,157.352264,157.68346699999995,157.786402,157.145937,157.13368799999995,156.46987,152.521301,152.308479,152.308479,152.308479,152.344192,152.344192,152.344192,152.344192,153.127383,153.127383,154.253586,154.671648,154.671648,154.13460600000005,155.10579199999995,157.132095,157.132095,157.132095,157.132095,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.696651,156.56378700000005,157.452566,159.679715,206
