idhotel,fechaocupacion,idcliente,idtipohab,idregimen,idsegmento,id_canal,idpais_cliente,NHab,S1H,S2H,S3H,S4H,S5H,S6H,S7H,S8H,S9H,S10H,S11H,S12H,S13H,S14H,S15H,S16H,S17H,S18H,S19H,S20H,S21H,S22H,S23H,S24H,S25H,S26H,S27H,S28H,S29H,S30H,S31H,S32H,S33H,S34H,S35H,S36H,S37H,S38H,S39H,S40H,S41H,S42H,S43H,S44H,S45H,S46H,S47H,S48H,S49H,S50H,S51H,S52H,PreuHab,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,diaAño
MAR_MENUDA,2018-05-24,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,144
BAHIA_TOSSA,2018-05-24,TUI_UK_LTD,FAM,MP,DESCONOCIDO,DESCONOCIDO,GB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,202.159091,144
MAR_MENUDA,2018-05-25,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,324.09091,145
BAHIA_TOSSA,2018-06-01,TUI_UK_LTD,FAM,TI,DESCONOCIDO,DESCONOCIDO,GB,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,323.2754060000001,323.2754060000001,323.2754060000001,323.2754060000001,323.2754060000001,323.2754060000001,323.2754060000001,217.137703,217.137703,217.137703,217.137703,199.313014,199.313014,199.313014,199.313014,199.313014,177.23476000000005,177.23476000000005,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,185.377435,190.805884,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,179.405043,152
MAR_MENUDA,2018-06-09,Huespedes,DBL,AD,DESCONOCIDO,DESCONOCIDO,ES,11,9,12,13,9,6,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,286.295639,303.751236,253.554545,237.55104900000003,282.5494950000001,138.042424,153.61090900000005,153.61090900000005,153.61090900000005,139.767776,139.767776,139.767776,143.265958,154.950629,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,167.2069,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,160
BAHIA_TOSSA,2018-06-10,Huespedes,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.090908,303.090908,303.090908,303.090908,303.090908,303.090908,303.090908,303.090908,303.090908,303.090908,303.090908,303.090908,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,198.363636,161
MAR_MENUDA,2018-06-11,Huespedes,DBL,AD,DESCONOCIDO,DESCONOCIDO,ES,12,12,13,13,14,10,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,323.039732,323.039732,317.737375,292.757149,278.12514500000003,330.613384,261.56131400000004,264.188007,232.659496,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,273.642552,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,380.526013,654.506573,654.506573,654.506573,654.506573,654.506573,654.506573,654.506573,162
MAR_MENUDA,2018-06-14,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,165
MAR_MENUDA,2018-06-15,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,166
PORT_SALOU,2018-06-15,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.2,297.2,297.2,370.30909,224.09091,224.09091,224.09091,224.09091,224.09091,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,166
MAR_MENUDA,2018-06-16,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,167
BAHIA_TOSSA,2018-06-16,Otros,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,167
TAURUS_AQUAPARK,2018-06-16,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.6,243.527272,243.527272,243.527272,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,158.227272,158.227272,158.227272,158.227272,158.227272,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,167
MAR_MENUDA,2018-06-17,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,168
DONAIRE_BEACH,2018-06-17,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.45418,293.45418,293.45418,293.45418,251.540908,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,277.127272,168
BAHIA_TOSSA,2018-06-17,Otros,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,168
TAURUS_AQUAPARK,2018-06-17,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.6,317.6,243.527272,243.527272,243.527272,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,158.227272,158.227272,158.227272,158.227272,158.227272,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,168
MAR_MENUDA,2018-06-18,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,169
BAHIA_TOSSA,2018-06-18,Otros,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,169
TAURUS_AQUAPARK,2018-06-18,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.1,293.1,231.277272,231.277272,231.277272,144.954545,144.954545,144.954545,144.954545,144.954545,144.954545,144.954545,144.954545,145.977272,145.977272,145.977272,145.977272,145.977272,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169.454545,169
PORT_SALOU,2018-06-18,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,241.193682,241.193682,241.193682,241.193682,241.193682,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,169
MAR_MENUDA,2018-06-19,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,170
BAHIA_TOSSA,2018-06-19,Otros,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,170
PORT_SALOU,2018-06-19,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,241.193682,241.193682,241.193682,241.193682,241.193682,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,302.272726,170
BAHIA_TOSSA,2018-06-20,Otros,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,171
PORT_SALOU,2018-06-20,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.272726,302.272726,302.272726,302.272726,302.272726,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,180.114638,171
DONAIRE_BEACH,2018-06-21,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,4,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.677272,319.677272,319.677272,319.677272,223.361363,223.361363,223.361363,223.361363,223.361363,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,227.09999900000003,172
BAHIA_TOSSA,2018-06-21,Huespedes,DBL,AD,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,2,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.7090900000002,596.313635,127.040909,127.040909,127.040909,106.4,107.928531,107.928531,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,172
BAHIA_TOSSA,2018-06-21,Otros,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,306.109092,172
TAURUS_AQUAPARK,2018-06-21,Huespedes,DBL,TI,DESCONOCIDO,DESCONOCIDO,ES,4,4,4,3,3,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.038637,424.038637,424.038637,513.742424,513.742424,411.856818,411.856818,411.856818,134.430303,134.430303,134.430303,124.645455,124.645455,124.645455,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,143.09091,172
BAHIA_TOSSA,2018-06-22,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,352.818179,173
