NHab,S2H,S3H,S52H,PreuHab,diaAño,weather,temp,mes,diaSemana,findes,idhotel_DON,idhotel_MME,idhotel_PAV,idhotel_SAL,idhotel_TAU,idhotel_TOS,idcliente_OL_MEDITERRANEO,idcliente_Otros,idcliente_TUI_UK_LTD,idtipohab_FAM,idtipohab_IND,idtipohab_PREM,idtipohab_SUI,idregimen_MP,idregimen_PC,idregimen_TI,idsegmento_VACAC,id_canal_DIRECTO,id_canal_GRUPOS,id_canal_ONLINE,id_canal_TTOO,idpais_cliente_EAU,idpais_cliente_EE,idpais_cliente_ES,idpais_cliente_GB,idpais_cliente_IS,idpais_cliente_OE,temporada_baja,holiday_No festiu,fechaocupacion
1,0,0,0,139.727272,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,184.181818,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,2,0,101.232726,245,3,27.0,9,7,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,2,0,101.232726,245,3,27.0,9,7,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,2,0,261.65834900000004,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,140.072728,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,2,0,263.413635,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
6,6,6,0,80.86666600000002,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
4,4,4,0,153.259999,245,3,27.0,9,7,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
3,3,3,0,77.01599,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
2,2,2,0,96.431818,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,104.363636,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
2,2,2,0,155.272726,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
5,5,5,0,173.854545,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
0,0,0,0,139.727272,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,171.72,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
10,10,9,0,108.576908,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
6,6,6,0,99.959393,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
29,29,29,0,101.434483,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
7,7,6,0,107.487012,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
4,4,4,0,107.090909,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2019-09-01
2,2,2,0,104.363636,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
7,7,8,0,109.670129,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,147.927273,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
80,80,85,9,87.363727,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
12,12,22,11,84.732587,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
3,3,5,0,72.181818,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
49,49,54,7,127.074767,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
2,2,1,0,168.35,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
3,3,3,0,170.145454,245,3,27.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,1,155.181818,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
2,2,2,0,136.590909,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
6,7,19,10,77.687591,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
0,0,0,1,163.016864,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
0,0,1,0,258.763638,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,3,2,45.497433,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
2,2,2,0,49.909091,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,122.181818,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,212.545455,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
0,0,1,0,114.09091,245,3,27.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
4,4,4,0,100.68409,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
0,1,3,0,90.895386,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
7,6,6,0,109.772728,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
9,8,8,1,118.327729,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
5,7,9,0,160.643987,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
3,4,4,0,142.651515,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,2,0,152.4,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
8,8,12,1,215.704545,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,187.090908,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,1,0,242.554544,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
3,4,4,0,237.958509,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
1,0,0,0,45.454546,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
17,18,19,1,171.26759199999995,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,2,2,0,209.236364,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,3,0,233.236364,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,268.909092,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,1,0,0,69.259091,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
3,3,3,0,107.309091,245,3,26.0,9,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,160.050001,245,3,26.0,9,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,229.80182,245,3,26.0,9,7,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,2,0,188.836363,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2019-09-01
0,0,0,0,109.457063,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
3,3,3,0,75.10909000000002,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
6,6,5,0,93.974242,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019-09-01
3,3,5,0,96.505514,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,90.654546,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2019-09-01
3,3,3,0,97.90909,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-09-01
9,9,9,0,92.896969,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
6,6,6,0,86.336363,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,113.972727,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,130.999999,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,118.636363,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-09-01
1,4,4,0,175.172728,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
3,3,3,0,110.099999,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-09-01
2,2,2,0,228.186365,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,1,0,301.563636,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,0,0,0,61.663636,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
3,3,3,0,114.214849,245,3,26.0,9,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
0,0,0,0,350.227274,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,75.10909000000002,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-09-01
21,21,20,0,93.927618,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-09-01
4,4,4,0,97.038635,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
11,11,11,0,98.352892,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,2,0,103.633772,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,134.49091,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2019-09-01
3,3,3,0,110.696969,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,142.181818,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-09-01
2,2,2,0,131.272728,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,140.018182,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,159.01818,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,2,0,159.01818,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,174.251638,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,164.181818,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,197.445453,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
10,10,11,0,121.660747,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-09-01
4,4,6,0,150.716704,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
2,2,2,0,132.65909,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-09-01
8,8,8,0,147.572727,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,125.181818,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,118.50909,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,155.99090900000004,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,175.127273,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,202.490909,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,112.909092,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,280.618184,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-09-01
2,2,3,0,247.244093,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
1,1,1,0,250.763636,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,160.418181,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-09-01
8,8,9,3,58.477272,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
16,16,28,10,100.153065,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
0,0,0,0,193.645455,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,0,0,0,59.363636,245,3,26.0,9,7,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
36,36,40,9,67.301262,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
2,2,5,3,60.18181800000001,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
74,76,80,8,105.012923,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
0,1,2,0,45.497433,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,2,0,56.545455,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
4,4,4,0,56.545455,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
0,0,1,0,94.745454,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
2,2,2,0,106.127273,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
9,10,7,0,92.348485,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
5,5,15,8,133.944563,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
28,29,27,4,162.61590900000004,245,3,26.0,9,7,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-09-01
0,1,1,0,45.454546,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,1,0,124.927273,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
23,22,26,0,116.546877,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
20,18,17,0,135.077727,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,2,0,148.18182,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
20,20,19,1,112.676489,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,4,0,167.81955200000004,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,0,0,144.38181799999995,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
5,5,5,0,208.112166,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
7,7,6,0,143.70909,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
5,5,5,0,202.285454,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
4,4,4,0,193.163635,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,243.75454700000003,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,122.181818,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,1,1,0,133.09091,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
14,14,14,0,83.823116,245,1,27.0,9,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
5,5,5,0,107.804037,245,1,27.0,9,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,1,0,85.000002,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
1,1,4,0,166.50909199999995,245,1,27.0,9,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
0,0,1,0,259.307455,245,1,27.0,9,7,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-09-01
2,2,1,0,76.931818,245,1,27.0,9,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
2,2,2,0,88.181818,245,1,27.0,9,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-09-01
3,3,3,0,83.254545,245,1,27.0,9,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-09-01
1,1,1,0,72.0,245,1,27.0,9,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-09-01
5,5,4,0,124.800168,245,1,27.0,9,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-09-01
